rq_time,start,end,request_id,bt_c_0,bt_c_ivt,bt_c_gas,bt_t_0,bt_t_wk,bt_m_wt,bt_f_wt,bt_m_ivt,bt_f_ivt,bt_f_trfer,bt_t_fr,income,transit_15min_acc,transit_pass
33047,932,354,3600,0,0.276687397,0.885211395,0.267059465,0.432613433,0.050868598,0.109023615,0.10010917,0.08994445699999999,0.48158802799999995,0.885211395,44421,2297.899524,0
48858,480,427,7135,0,0.196539433,2.715401495,0.217072353,0.248873257,0.141294159,0.072234347,0.067239512,0.0698488,0.497220159,2.715401495,19305,2579.001984,0
62481,287,61,11601,0,0.149353604,1.5233869290000002,0.228440146,0.301344829,0.107863431,0.084701716,0.14128602199999998,0.073431324,0.49927230200000006,1.5233869290000002,33129,2297.899524,0
51001,233,116,7742,0,0.21891602100000002,0.861680661,0.288521543,0.560392841,0.128767523,0.100620515,0.06276858099999999,0.061246352999999996,0.484088261,0.861680661,89724,473.69047620000003,0
64032,113,1021,12105,0,0.155761937,0.5571212520000001,0.22803091600000003,0.342844121,0.097729131,0.062507041,0.130359784,0.079227028,0.5081714279999999,0.5571212520000001,123102,1020.0,1
73932,1020,80,14206,0,0.212965249,10.63713605,0.233347362,0.325076467,0.102054996,0.08473172699999999,0.09995843199999999,0.09743306300000001,0.504592712,10.63713605,3623,1020.0,0
70121,12,267,13691,0,0.19633886399999997,0.703447926,0.210954752,0.364437612,0.106843834,0.093930838,0.068055717,0.169158867,0.526969816,0.703447926,33623,1124.085714,0
27714,142,1026,1432,0,0.201742965,0.992825145,0.314627698,0.446706043,0.11792969699999999,0.05818559,0.110860026,0.15813111800000001,0.448207116,0.992825145,35640,3774.5595240000002,0
42902,1085,646,5650,0,0.310116797,0.9568042,0.206407743,0.407862985,0.13821051,0.070674527,0.115444386,0.094454355,0.52011404,0.9568042,114587,146.047619,0
72844,954,169,14048,0,0.198383428,0.9021322279999999,0.233143637,0.345402951,0.100112601,0.076349877,0.130786282,0.124869917,0.516095523,0.9021322279999999,47289,129.3182981,0
63402,130,224,11909,0,0.149964904,0.532891219,0.25270298399999996,0.514103058,0.081623478,0.078201227,0.083128513,0.081974642,0.5166529670000001,0.532891219,88207,129.3182981,0
60890,130,1079,11104,0,0.233999025,0.32903799,0.25740398600000003,0.334942938,0.08833754099999999,0.078258249,0.134788836,0.10020399099999999,0.543397511,0.32903799,88747,3221.52619,0
52476,42,595,8172,0,0.20634401100000002,1.242483835,0.277780497,0.47940184700000005,0.10036327199999999,0.091271941,0.068010968,0.110268614,0.471044715,1.242483835,73334,293.7829365,0
57004,786,804,9815,0,0.204662628,1.15836586,0.23581861899999998,0.271008556,0.085960215,0.09249220400000001,0.11430930800000001,0.090220854,0.522688468,1.15836586,44654,1020.0,0
61287,262,212,11229,0,0.251516458,0.635599659,0.246248995,0.353236341,0.107097002,0.080270733,0.159320588,0.081999152,0.54033111,0.635599659,53268,1020.0,0
59481,663,258,10673,0,0.16671143300000002,0.882650741,0.268767825,0.328127964,0.065248634,0.080939335,0.09603872199999999,0.10763493800000001,0.50156186,0.882650741,31843,3030.073214,0
23038,677,281,307,0,0.163763296,0.195698013,0.25561032,0.14188848699999998,0.074523823,0.113607989,0.088983189,0.0498827,0.524440205,0.195698013,65782,497.89285710000007,0
24978,376,612,479,0,0.188376072,0.377550216,0.20016112,0.389828912,0.081640491,0.04910015,0.113306546,0.11845195,0.5044063360000001,0.377550216,83473,910.4162697999999,0
64508,641,223,12267,0,0.239835635,1.8858885580000002,0.21119076399999998,0.46140821299999996,0.11463499099999999,0.09034837800000001,0.11444374800000001,0.10839858,0.507488492,1.8858885580000002,35007,1441.511111,0
55764,214,165,9331,0,0.243633297,0.596761172,0.245173707,0.23517581,0.115761435,0.08443558699999999,0.10556483800000001,0.08053416099999999,0.49378199899999997,0.596761172,105992,1020.0,0
67556,359,1039,13194,0,0.192707551,0.331568522,0.178596318,0.422786651,0.068430032,0.076584985,0.132138721,0.091902968,0.481382061,0.331568522,84469,58.48073593,1
23067,1078,307,313,0,0.17901841899999998,2.608709567,0.208604415,0.302724255,0.093522909,0.109769158,0.097485974,0.086058303,0.512783256,2.608709567,14212,3221.52619,0
20935,7,646,135,0,0.175231909,0.9803948370000001,0.317505489,0.10079466699999999,0.10231176,0.09363144699999999,0.111755214,0.09364731400000001,0.513687131,0.9803948370000001,34754,1020.0,0
30562,165,203,2666,0,0.253086217,0.9348739509999999,0.26357858,0.33046136600000003,0.132495983,0.106862521,0.11841477199999999,0.063325904,0.5006556839999999,0.9348739509999999,94216,3114.183333,0
67560,310,289,13195,0,0.142773446,1.405241112,0.236998751,0.29758061,0.092627424,0.10456629,0.10701211,0.104705101,0.512165953,1.405241112,28829,1323.181429,0
47181,417,77,6678,0,0.138160972,3.306971813,0.32435879300000003,0.20502478100000002,0.082770603,0.088433422,0.137300822,0.10164036,0.46766158799999996,3.306971813,14867,3581.928571,0
47922,97,225,6874,0,0.188676381,1.975644756,0.22890840899999998,0.148148414,0.118641309,0.103117561,0.11718155599999999,0.05367553,0.509294416,1.975644756,20564,293.2402778,0
50634,865,838,7623,0,0.163708472,1.062720439,0.266671305,0.384687978,0.08448932199999999,0.11182740199999999,0.077402981,0.11788956,0.482513308,1.062720439,40566,1020.0,0
42314,323,159,5534,0,0.172260722,1.214812037,0.29027742,0.330368871,0.092825042,0.104648375,0.076007173,0.089742315,0.517787897,1.214812037,53818,2706.637302,0
